date,sku,location,quantity,unit_price,total_amount
2026-08-06,SKU00265,ST029,45,34.09,1534.05
2026-08-06,SKU00266,ST036,2,63.77,127.54
2026-08-06,SKU00267,ST043,20,68.28,1365.6
2026-08-06,SKU00268,ST050,16,102.23,1635.68
2026-08-06,SKU00269,ST005,46,119.71,5506.66
2026-08-06,SKU00270,ST012,5,139.35,696.75
2026-08-06,SKU00271,ST019,25,150.11,3752.75
2026-08-06,SKU00272,ST026,19,179.77,3415.63
2026-08-06,SKU00273,ST033,19,233.63,4438.97
2026-08-06,SKU00274,ST040,3,232.95,698.85
2026-08-06,SKU00275,ST047,9,296.65,2669.85
2026-08-06,SKU00276,ST002,25,35.39,884.75
2026-08-06,SKU00277,ST009,25,67.35,1683.75
2026-08-06,SKU00278,ST016,7,79.34,555.38
2026-08-06,SKU00279,ST023,13,115.84,1505.92
2026-08-06,SKU00280,ST030,8,134.0,1072.0
2026-08-06,SKU00281,ST037,27,153.08,4133.16
2026-08-06,SKU00282,ST044,4,202.28,809.12
2026-08-06,SKU00283,ST051,15,206.19,3092.85
2026-08-06,SKU00284,ST006,11,199.5,2194.5
2026-08-06,SKU00285,ST013,34,259.09,8809.06
2026-08-06,SKU00286,ST020,8,34.79,278.32
2026-08-06,SKU00287,ST027,16,37.53,600.48
2026-08-06,SKU00288,ST034,16,74.0,1184.0
2026-08-06,SKU00289,ST041,36,74.63,2686.68
2026-08-06,SKU00290,ST048,5,112.19,560.95
2026-08-06,SKU00291,ST003,21,127.17,2670.57
2026-08-06,SKU00292,ST010,19,154.43,2934.17
2026-08-06,SKU00293,ST017,43,160.06,6882.58
2026-08-06,SKU00294,ST024,2,192.73,385.46
2026-08-06,SKU00295,ST031,22,240.93,5300.46
2026-08-06,SKU00296,ST038,25,254.65,6366.25
2026-08-06,SKU00297,ST045,45,28.2,1269.0
2026-08-06,SKU00298,ST052,6,57.46,344.76
2026-08-06,SKU00299,ST007,27,69.27,1870.29
2026-08-06,SKU00300,ST014,8,95.73,765.84
2026-08-06,SKU00301,ST021,18,155.49,2798.82
2026-08-06,SKU00302,ST028,3,154.45,463.35
2026-08-06,SKU00303,ST035,11,154.23,1696.53
2026-08-06,SKU00304,ST042,11,218.29,2401.19
2026-08-06,SKU00305,ST049,23,217.32,4998.36
2026-08-06,SKU00306,ST004,7,243.95,1707.65
2026-08-06,SKU00307,ST011,13,279.88,3638.44
2026-08-06,SKU00308,ST018,16,55.68,890.88
2026-08-06,SKU00309,ST025,26,67.06,1743.56
2026-08-06,SKU00310,ST032,4,79.58,318.32
2026-08-06,SKU00311,ST039,17,95.74,1627.58
2026-08-06,SKU00312,ST046,19,139.54,2651.26
2026-08-06,SKU00313,ST001,33,171.96,5674.68
2026-08-06,SKU00314,ST008,8,172.69,1381.52
2026-08-06,SKU00315,ST015,19,202.5,3847.5
2026-08-06,SKU00316,ST022,25,195.04,4876.0
2026-08-06,SKU00317,ST029,34,278.49,9468.66
2026-08-06,SKU00318,ST036,5,43.74,218.7
2026-08-06,SKU00319,ST043,23,40.67,935.41
2026-08-06,SKU00320,ST050,8,78.21,625.68
2026-08-06,SKU00321,ST005,36,110.51,3978.36
2026-08-06,SKU00322,ST012,2,122.61,245.22
2026-08-06,SKU00323,ST019,24,132.53,3180.72
2026-08-06,SKU00324,ST026,11,156.81,1724.91
2026-08-06,SKU00325,ST033,43,187.93,8080.99
2026-08-06,SKU00326,ST040,6,235.9,1415.4
2026-08-06,SKU00327,ST047,12,205.61,2467.32
2026-08-06,SKU00328,ST002,16,266.54,4264.64
2026-08-06,SKU00329,ST009,44,46.53,2047.32
2026-08-06,SKU00330,ST016,3,52.43,157.29
2026-08-06,SKU00331,ST023,14,80.71,1129.94
2026-08-06,SKU00332,ST030,19,90.79,1725.01
2026-08-06,SKU00333,ST037,22,141.54,3113.88
2026-08-06,SKU00334,ST044,7,170.77,1195.39
2026-08-06,SKU00335,ST051,15,170.51,2557.65
2026-08-06,SKU00336,ST006,25,176.38,4409.5
2026-08-06,SKU00337,ST013,24,242.23,5813.52
2026-08-06,SKU00338,ST020,4,217.18,868.72
2026-08-06,SKU00339,ST027,20,27.89,557.8
2026-08-06,SKU00340,ST034,8,51.63,413.04
2026-08-06,SKU00341,ST041,26,67.79,1762.54
2026-08-06,SKU00342,ST048,8,97.71,781.68
2026-08-06,SKU00343,ST003,21,92.59,1944.39
2026-08-06,SKU00344,ST010,13,117.74,1530.62
2026-08-06,SKU00345,ST017,33,144.89,4781.37
2026-08-06,SKU00346,ST024,5,184.31,921.55
2026-08-06,SKU00347,ST031,26,213.05,5539.3
2026-08-06,SKU00348,ST038,16,231.26,3700.16
2026-08-06,SKU00349,ST045,34,234.99,7989.66
2026-08-06,SKU00350,ST052,2,28.8,57.6
2026-08-06,SKU00351,ST007,10,64.06,640.6
2026-08-06,SKU00352,ST014,18,68.74,1237.32
2026-08-06,SKU00353,ST021,42,106.94,4491.48
2026-08-06,SKU00354,ST028,6,110.83,664.98
2026-08-06,SKU00355,ST035,12,121.18,1454.16
2026-08-06,SKU00356,ST042,24,168.02,4032.48
2026-08-06,SKU00357,ST049,43,191.99,8255.57
2026-08-06,SKU00358,ST004,3,193.54,580.62
2026-08-06,SKU00359,ST011,16,257.23,4115.68
2026-08-06,SKU00360,ST018,8,24.41,195.28
2026-08-06,SKU00361,ST025,20,39.2,784.0
2026-08-06,SKU00362,ST032,7,57.2,400.4
2026-08-06,SKU00363,ST039,17,83.78,1424.26
2026-08-06,SKU00364,ST046,13,90.42,1175.46
2026-08-06,SKU00365,ST001,23,128.43,2953.89
2026-08-06,SKU00366,ST008,4,167.38,669.52
2026-08-06,SKU00367,ST015,22,175.41,3859.02
2026-08-06,SKU00368,ST022,16,203.14,3250.24
2026-08-06,SKU00369,ST029,25,248.86,6221.5
2026-08-06,SKU00370,ST036,8,253.34,2026.72
2026-08-06,SKU00371,ST043,23,32.1,738.3
2026-08-06,SKU00372,ST050,18,48.49,872.82
2026-08-06,SKU00373,ST005,32,72.89,2332.48
2026-08-06,SKU00374,ST012,5,120.38,601.9
2026-08-06,SKU00375,ST019,9,135.22,1216.98
2026-08-06,SKU00376,ST026,24,143.53,3444.72
2026-08-06,SKU00377,ST033,33,170.42,5623.86
2026-08-06,SKU00378,ST040,2,161.0,322.0
2026-08-06,SKU00379,ST047,12,218.37,2620.44
2026-08-06,SKU00380,ST002,8,198.76,1590.08
2026-08-06,SKU00381,ST009,41,261.62,10726.42
2026-08-06,SKU00382,ST016,6,35.91,215.46
2026-08-06,SKU00383,ST023,14,61.23,857.22
2026-08-06,SKU00384,ST030,12,74.73,896.76
2026-08-06,SKU00385,ST037,42,117.53,4936.26
2026-08-06,SKU00386,ST044,3,122.61,367.83
2026-08-06,SKU00387,ST051,18,158.14,2846.52
2026-08-06,SKU00388,ST006,16,170.9,2734.4
2026-08-06,SKU00389,ST013,43,199.39,8573.77
2026-08-06,SKU00390,ST020,7,214.38,1500.66
2026-08-06,SKU00391,ST027,20,223.33,4466.6
2026-08-06,SKU00392,ST034,18,21.21,381.78
2026-08-06,SKU00393,ST041,21,41.06,862.26
2026-08-06,SKU00394,ST048,4,76.89,307.56
2026-08-06,SKU00395,ST003,25,72.27,1806.75
2026-08-06,SKU00396,ST010,24,114.48,2747.52
2026-08-06,SKU00397,ST017,24,150.77,3618.48
2026-08-06,SKU00398,ST024,8,140.57,1124.56
2026-08-06,SKU00399,ST031,26,188.06,4889.56
2026-08-06,SKU00400,ST038,7,194.79,1363.53
2026-08-06,SKU00401,ST045,30,248.67,7460.1
2026-08-06,SKU00402,ST052,5,244.04,1220.2
2026-08-06,SKU00403,ST007,11,27.07,297.77
2026-08-06,SKU00404,ST014,12,57.77,693.24
2026-08-06,SKU00405,ST021,32,97.27,3112.64
2026-08-06,SKU00406,ST028,2,104.41,208.82
2026-08-06,SKU00407,ST035,15,120.55,1808.25
2026-08-06,SKU00408,ST042,15,143.49,2152.35
2026-08-06,SKU00409,ST049,33,193.28,6378.24
2026-08-06,SKU00410,ST004,6,227.07,1362.42
2026-08-06,SKU00411,ST011,16,229.0,3664.0
2026-08-06,SKU00412,ST018,21,228.98,4808.58
2026-08-06,SKU00413,ST025,41,8.23,337.43
2026-08-06,SKU00414,ST032,3,37.6,112.8
2026-08-06,SKU00415,ST039,21,54.3,1140.3
2026-08-06,SKU00416,ST046,24,108.93,2614.32
2026-08-06,SKU00417,ST001,42,123.24,5176.08
2026-08-06,SKU00418,ST008,7,146.19,1023.33
2026-08-06,SKU00419,ST015,22,184.84,4066.48
2026-08-06,SKU00420,ST022,7,185.82,1300.74
2026-08-06,SKU00421,ST029,20,175.46,3509.2
2026-08-06,SKU00422,ST036,4,254.17,1016.68
2026-08-06,SKU00423,ST043,23,235.37,5413.51
2026-08-06,SKU00424,ST050,12,28.51,342.12
2026-08-06,SKU00425,ST005,22,41.33,909.26
2026-08-06,SKU00426,ST012,7,75.92,531.44
2026-08-06,SKU00427,ST019,11,94.88,1043.68
2026-08-06,SKU00428,ST026,15,105.24,1578.6
2026-08-06,SKU00429,ST033,29,168.92,4898.68
2026-08-06,SKU00430,ST040,5,183.48,917.4
2026-08-06,SKU00431,ST047,13,205.84,2675.92
2026-08-06,SKU00432,ST002,21,226.78,4762.38
2026-08-06,SKU00433,ST009,31,242.45,7515.95
2026-08-06,SKU00434,ST016,2,282.49,564.98
2026-08-06,SKU00435,ST023,17,51.01,867.17
2026-08-06,SKU00436,ST030,24,62.19,1492.56
2026-08-06,SKU00437,ST037,32,75.1,2403.2
2026-08-06,SKU00438,ST044,6,101.01,606.06
2026-08-06,SKU00439,ST051,19,110.62,2101.78
2026-08-06,SKU00440,ST006,7,177.13,1239.91
2026-08-06,SKU00441,ST013,40,164.41,6576.4
2026-08-06,SKU00442,ST020,3,177.81,533.43
2026-08-06,SKU00443,ST027,20,241.78,4835.6
2026-08-06,SKU00444,ST034,12,232.63,2791.56
2026-08-06,SKU00445,ST041,41,25.39,1040.99
2026-08-06,SKU00446,ST048,7,39.53,276.71
2026-08-06,SKU00447,ST003,25,79.86,1996.5
2026-08-06,SKU00448,ST010,15,89.59,1343.85
2026-08-06,SKU00449,ST017,49,143.4,7026.6
2026-08-06,SKU00450,ST024,4,146.01,584.04
2026-08-06,SKU00451,ST031,10,182.41,1824.1
2026-08-06,SKU00452,ST038,21,177.71,3731.91
2026-08-06,SKU00453,ST045,21,225.51,4735.71
2026-08-06,SKU00454,ST052,7,258.42,1808.94
2026-08-06,SKU00455,ST007,13,286.65,3726.45
2026-08-06,SKU00456,ST014,23,26.49,609.27
2026-08-06,SKU00457,ST021,23,52.69,1211.87
2026-08-06,SKU00458,ST028,5,70.23,351.15
2026-08-06,SKU00459,ST035,15,86.26,1293.9
2026-08-06,SKU00460,ST042,7,123.67,865.69
2026-08-06,SKU00461,ST049,29,169.92,4927.68
2026-08-06,SKU00462,ST004,2,172.12,344.24
2026-08-06,SKU00463,ST011,20,186.67,3733.4
2026-08-06,SKU00464,ST018,12,196.33,2355.96
2026-08-06,SKU00465,ST025,31,253.98,7873.38
2026-08-06,SKU00466,ST032,6,23.35,140.1
2026-08-06,SKU00467,ST039,21,32.57,683.97
2026-08-06,SKU00468,ST046,15,60.35,905.25
2026-08-06,SKU00469,ST001,38,100.2,3807.6
2026-08-06,SKU00470,ST008,3,117.78,353.34
2026-08-06,SKU00471,ST015,22,128.31,2822.82
2026-08-06,SKU00472,ST022,21,160.5,3370.5
2026-08-06,SKU00473,ST029,40,213.05,8522.0
2026-08-06,SKU00474,ST036,6,196.06,1176.36
2026-08-06,SKU00475,ST043,10,236.78,2367.8
2026-08-06,SKU00476,ST050,23,286.07,6579.61
2026-08-06,SKU00477,ST005,41,26.59,1090.19
2026-08-06,SKU00478,ST012,4,52.12,208.48
2026-08-06,SKU00479,ST019,12,81.35,976.2
2026-08-06,SKU00480,ST026,8,96.1,768.8
2026-08-06,SKU00481,ST033,19,114.24,2170.56
2026-08-06,SKU00482,ST040,8,165.66,1325.28
2026-08-06,SKU00483,ST047,16,156.87,2509.92
2026-08-06,SKU00484,ST002,12,172.86,2074.32
2026-08-06,SKU00485,ST009,21,205.38,4312.98
2026-08-06,SKU00486,ST016,5,236.63,1183.15
2026-08-06,SKU00487,ST023,18,259.88,4677.84
2026-08-06,SKU00488,ST030,15,46.41,696.15
2026-08-06,SKU00489,ST037,28,59.59,1668.52
2026-08-06,SKU00490,ST044,2,91.12,182.24
2026-08-06,SKU00491,ST051,19,123.41,2344.79
2026-08-06,SKU00492,ST006,20,157.22,3144.4
2026-08-06,SKU00493,ST013,30,167.7,5031.0
2026-08-06,SKU00494,ST020,5,179.83,899.15
2026-08-06,SKU00495,ST027,24,181.85,4364.4
2026-08-06,SKU00496,ST034,23,241.19,5547.37
2026-08-06,SKU00497,ST041,37,270.39,10004.43
2026-08-06,SKU00498,ST048,3,21.85,65.55
2026-08-06,SKU00499,ST003,25,56.28,1407.0
2026-08-06,SKU00500,ST010,8,83.79,670.32
2026-08-06,SKU00501,ST017,39,91.96,3586.44
2026-08-06,SKU00502,ST024,7,107.54,752.78
2026-08-06,SKU00503,ST031,12,126.74,1520.88
2026-08-06,SKU00504,ST038,12,167.99,2015.88
2026-08-06,SKU00505,ST045,40,187.87,7514.8
2026-08-06,SKU00506,ST052,4,221.88,887.52
2026-08-06,SKU00507,ST007,14,217.52,3045.28
2026-08-06,SKU00508,ST014,15,248.73,3730.95
2026-08-06,SKU00509,ST021,48,31.59,1516.32
2026-08-06,SKU00510,ST028,8,60.72,485.76
2026-08-06,SKU00511,ST035,16,77.22,1235.52
2026-08-06,SKU00512,ST042,20,94.91,1898.2
2026-08-06,SKU00513,ST049,20,124.85,2497.0
2026-08-06,SKU00514,ST004,5,150.13,750.65
2026-08-06,SKU00515,ST011,20,173.89,3477.8
2026-08-06,SKU00516,ST018,23,222.03,5106.69
2026-08-06,SKU00517,ST025,26,252.81,6573.06
2026-08-06,SKU00518,ST032,2,226.01,452.02
2026-08-06,SKU00519,ST039,21,11.64,244.44
2026-08-06,SKU00520,ST046,8,51.83,414.64
2026-08-06,SKU00521,ST001,28,63.06,1765.68
2026-08-06,SKU00522,ST008,6,92.82,556.92
2026-08-06,SKU00523,ST015,26,126.95,3300.7
2026-08-06,SKU00524,ST022,12,132.52,1590.24
2026-08-06,SKU00525,ST029,30,154.28,4628.4
2026-08-06,SKU00526,ST036,3,203.38,610.14
2026-08-06,SKU00527,ST043,11,196.51,2161.61
2026-08-06,SKU00528,ST050,14,218.47,3058.58
2026-08-06,SKU00529,ST005,37,233.97,8656.89
2026-08-06,SKU00530,ST012,7,43.08,301.56
2026-08-06,SKU00531,ST019,15,62.24,933.6
2026-08-06,SKU00532,ST026,20,74.44,1488.8
2026-08-06,SKU00533,ST033,39,97.06,3785.34
2026-08-06,SKU00534,ST040,4,105.61,422.44
2026-08-06,SKU00535,ST047,16,157.48,2519.68
2026-08-06,SKU00536,ST002,22,197.33,4341.26
2026-08-06,SKU00537,ST009,47,189.31,8897.57
2026-08-06,SKU00538,ST016,8,236.46,1891.68
2026-08-06,SKU00539,ST023,18,239.2,4305.6
2026-08-06,SKU00540,ST030,8,25.37,202.96
2026-08-06,SKU00541,ST037,18,43.95,791.1
2026-08-06,SKU00542,ST044,5,52.84,264.2
2026-08-06,SKU00543,ST051,22,80.09,1761.98
2026-08-06,SKU00544,ST006,12,121.63,1459.56
2026-08-06,SKU00545,ST013,21,159.76,3354.96
2026-08-06,SKU00546,ST020,2,150.74,301.48
2026-08-06,SKU00547,ST027,24,165.47,3971.28
2026-08-06,SKU00548,ST034,17,186.62,3172.54
2026-08-06,SKU00549,ST041,27,209.45,5655.15
2026-08-06,SKU00550,ST048,6,248.92,1493.52
2026-08-06,SKU00551,ST003,11,32.98,362.78
2026-08-06,SKU00552,ST010,20,51.81,1036.2
2026-08-06,SKU00553,ST017,29,78.28,2270.12
2026-08-06,SKU00554,ST024,3,90.83,272.49
2026-08-06,SKU00555,ST031,13,117.31,1525.03
2026-08-06,SKU00556,ST038,22,153.9,3385.8
2026-08-06,SKU00557,ST045,36,165.73,5966.28
2026-08-06,SKU00558,ST052,7,215.96,1511.72
2026-08-06,SKU00559,ST007,14,214.66,3005.24
2026-08-06,SKU00560,ST014,8,202.68,1621.44
2026-08-06,SKU00561,ST021,37,245.26,9074.62
2026-08-06,SKU00562,ST028,4,46.24,184.96
2026-08-06,SKU00563,ST035,19,80.34,1526.46
2026-08-06,SKU00564,ST042,11,85.78,943.58
2026-08-06,SKU00565,ST049,46,99.62,4582.52
2026-08-06,SKU00566,ST004,8,113.26,906.08
2026-08-06,SKU00567,ST011,20,157.94,3158.8
2026-08-06,SKU00568,ST018,17,183.32,3116.44
2026-08-06,SKU00569,ST025,47,203.86,9581.42
2026-08-06,SKU00570,ST032,5,237.81,1189.05
2026-08-06,SKU00571,ST039,25,234.5,5862.5
2026-08-06,SKU00572,ST046,20,34.75,695.0
2026-08-06,SKU00573,ST001,19,65.78,1249.82
2026-08-06,SKU00574,ST008,2,67.24,134.48
2026-08-06,SKU00575,ST015,9,100.66,905.94
2026-08-06,SKU00576,ST022,22,132.42,2913.24
2026-08-06,SKU00577,ST029,25,147.87,3696.75
2026-08-06,SKU00578,ST036,6,151.11,906.66
2026-08-06,SKU00579,ST043,11,215.25,2367.75
2026-08-06,SKU00580,ST050,8,189.48,1515.84
2026-08-06,SKU00581,ST005,28,218.46,6116.88
2026-08-06,SKU00582,ST012,3,290.82,872.46
2026-08-06,SKU00583,ST019,15,36.59,548.85
2026-08-06,SKU00584,ST026,11,51.51,566.61
2026-08-06,SKU00585,ST033,35,74.04,2591.4
2026-08-06,SKU00586,ST040,7,110.45,773.15
2026-08-06,SKU00587,ST047,17,139.59,2373.03
2026-08-06,SKU00588,ST002,17,142.47,2421.99
2026-08-06,SKU00589,ST009,36,154.02,5544.72
2026-08-06,SKU00590,ST016,4,197.49,789.96
2026-08-06,SKU00591,ST023,21,201.28,4226.88
2026-08-06,SKU00592,ST030,19,257.97,4901.43
2026-08-06,SKU00593,ST037,37,14.98,554.26
2026-08-06,SKU00594,ST044,8,43.88,351.04
2026-08-06,SKU00595,ST051,22,74.79,1645.38
2026-08-06,SKU00596,ST006,22,80.78,1777.16
2026-08-06,SKU00597,ST013,45,111.09,4999.05
2026-08-06,SKU00598,ST020,5,143.43,717.15
2026-08-06,SKU00599,ST027,28,170.23,4766.44
2026-08-06,SKU00600,ST034,8,193.81,1550.48
2026-08-06,SKU00601,ST041,18,181.86,3273.48
2026-08-06,SKU00602,ST048,2,202.38,404.76
2026-08-06,SKU00603,ST003,12,263.47,3161.64
2026-08-06,SKU00604,ST010,11,46.66,513.26
2026-08-06,SKU00605,ST017,24,58.39,1401.36
2026-08-06,SKU00606,ST024,6,92.63,555.78
2026-08-06,SKU00607,ST031,13,113.01,1469.13
2026-08-06,SKU00608,ST038,16,138.46,2215.36
2026-08-06,SKU00609,ST045,26,173.63,4514.38
2026-08-06,SKU00610,ST052,3,182.03,546.09
2026-08-06,SKU00611,ST007,18,212.1,3817.8
2026-08-06,SKU00612,ST014,19,251.6,4780.4
2026-08-06,SKU00613,ST021,28,201.48,5641.44
2026-08-06,SKU00614,ST028,7,311.76,2182.32
2026-08-06,SKU00615,ST035,19,45.62,866.78
2026-08-06,SKU00616,ST042,25,66.35,1658.75
2026-08-06,SKU00617,ST049,35,74.58,2610.3
2026-08-06,SKU00618,ST004,4,109.16,436.64
2026-08-06,SKU00619,ST011,24,150.14,3603.36
2026-08-06,SKU00620,ST018,8,162.54,1300.32
2026-08-06,SKU00621,ST025,36,166.71,6001.56
2026-08-06,SKU00622,ST032,8,186.52,1492.16
2026-08-06,SKU00623,ST039,25,206.11,5152.75
2026-08-06,SKU00624,ST046,11,270.9,2979.9
2026-08-06,SKU00625,ST001,44,17.81,783.64
2026-08-06,SKU00626,ST008,5,47.0,235.0
2026-08-06,SKU00627,ST015,10,60.33,603.3
2026-08-06,SKU00628,ST022,16,100.89,1614.24
2026-08-06,SKU00629,ST029,45,126.41,5688.45
2026-08-06,SKU00630,ST036,2,125.98,251.96
2026-08-06,SKU00631,ST043,14,165.58,2318.12
2026-08-06,SKU00632,ST050,19,193.8,3682.2
2026-08-06,SKU00633,ST005,22,220.16,4843.52
2026-08-06,SKU00634,ST012,6,242.78,1456.68
2026-08-06,SKU00635,ST019,16,264.3,4228.8
2026-08-06,SKU00636,ST026,25,41.77,1044.25
2026-08-06,SKU00637,ST033,25,46.81,1170.25
2026-08-06,SKU00638,ST040,3,79.97,239.91
2026-08-06,SKU00639,ST047,20,97.23,1944.6
2026-08-06,SKU00640,ST002,8,130.94,1047.52
2026-08-06,SKU00641,ST009,27,160.51,4333.77
2026-08-06,SKU00642,ST016,7,171.78,1202.46
2026-08-06,SKU00643,ST023,21,200.49,4210.29
2026-08-06,SKU00644,ST030,11,234.65,2581.15
2026-08-06,SKU00645,ST037,34,204.5,6953.0
2026-08-06,SKU00646,ST044,4,31.2,124.8
2026-08-06,SKU00647,ST051,22,55.49,1220.78
2026-08-06,SKU00648,ST006,16,85.4,1366.4
2026-08-06,SKU00649,ST013,35,108.19,3786.65
2026-08-06,SKU00650,ST020,8,123.74,989.92
2026-08-06,SKU00651,ST027,10,140.36,1403.6
2026-08-06,SKU00652,ST034,19,155.46,2953.74
2026-08-06,SKU00653,ST041,43,176.87,7605.41
2026-08-06,SKU00654,ST048,5,184.94,924.7
2026-08-06,SKU00655,ST003,12,227.89,2734.68
2026-08-06,SKU00656,ST010,25,277.46,6936.5
2026-08-06,SKU00657,ST017,44,23.01,1012.44
2026-08-06,SKU00658,ST024,2,59.56,119.12
2026-08-06,SKU00659,ST031,16,92.47,1479.52
2026-08-06,SKU00660,ST038,8,102.61,820.88
2026-08-06,SKU00661,ST045,17,116.33,1977.61
2026-08-06,SKU00662,ST052,6,162.95,977.7
2026-08-06,SKU00663,ST007,18,155.09,2791.62
2026-08-06,SKU00664,ST014,11,203.97,2243.67
2026-08-06,SKU00665,ST021,23,224.55,5164.65
2026-08-06,SKU00666,ST028,3,246.3,738.9
2026-08-06,SKU00667,ST035,23,233.54,5371.42
2026-08-06,SKU00668,ST042,16,42.87,685.92
2026-08-06,SKU00669,ST049,25,57.54,1438.5
2026-08-06,SKU00670,ST004,7,96.65,676.55
2026-08-06,SKU00671,ST011,24,123.66,2967.84
2026-08-06,SKU00672,ST018,19,131.65,2501.35
2026-08-06,SKU00673,ST025,32,149.52,4784.64
2026-08-06,SKU00674,ST032,4,204.85,819.4
2026-08-06,SKU00675,ST039,9,214.34,1929.06
2026-08-06,SKU00676,ST046,25,268.07,6701.75
2026-08-06,SKU00677,ST001,34,233.84,7950.56
2026-08-06,SKU00678,ST008,7,21.4,149.8
2026-08-06,SKU00679,ST015,13,63.63,827.19
2026-08-06,SKU00680,ST022,8,68.33,546.64
2026-08-06,SKU00681,ST029,35,91.3,3195.5
2026-08-06,SKU00682,ST036,5,129.29,646.45
2026-08-06,SKU00683,ST043,14,136.3,1908.2
2026-08-06,SKU00684,ST050,13,200.22,2602.86
2026-08-06,SKU00685,ST005,43,229.75,9879.25
2026-08-06,SKU00686,ST012,2,218.38,436.76
2026-08-06,SKU00687,ST019,19,231.3,4394.7
2026-08-06,SKU00688,ST026,16,269.31,4308.96
2026-08-06,SKU00689,ST033,44,33.13,1457.72
2026-08-06,SKU00690,ST040,6,67.82,406.92
2026-08-06,SKU00691,ST047,20,91.69,1833.8
2026-08-06,SKU00692,ST002,18,104.68,1884.24
2026-08-06,SKU00693,ST009,22,114.16,2511.52
2026-08-06,SKU00694,ST016,3,161.07,483.21
2026-08-06,SKU00695,ST023,21,161.17,3384.57
2026-08-06,SKU00696,ST030,24,217.13,5211.12
2026-08-06,SKU00697,ST037,24,247.38,5937.12
2026-08-06,SKU00698,ST044,6,257.78,1546.68
2026-08-06,SKU00699,ST051,26,12.87,334.62
2026-08-06,SKU00700,ST006,8,58.35,466.8
2026-08-06,SKU00701,ST013,31,62.3,1931.3
2026-08-06,SKU00702,ST020,4,89.76,359.04
2026-08-06,SKU00703,ST027,11,117.75,1295.25
2026-08-06,SKU00704,ST034,13,156.92,2039.96
2026-08-06,SKU00705,ST041,33,143.91,4749.03
2026-08-06,SKU00706,ST048,7,194.83,1363.81
2026-08-06,SKU00707,ST003,15,180.51,2707.65
2026-08-06,SKU00708,ST010,16,235.32,3765.12
2026-08-06,SKU00709,ST017,34,216.5,7361.0
2026-08-06,SKU00710,ST024,5,44.73,223.65
2026-08-06,SKU00711,ST031,17,59.81,1016.77
2026-08-06,SKU00712,ST038,18,70.09,1261.62
2026-08-06,SKU00713,ST045,42,107.87,4530.54
2026-08-06,SKU00714,ST052,2,124.26,248.52
2026-08-06,SKU00715,ST007,18,170.25,3064.5
2026-08-06,SKU00716,ST014,24,199.11,4778.64
2026-08-06,SKU00717,ST021,43,195.66,8413.38
2026-08-06,SKU00718,ST028,6,190.6,1143.6
2026-08-06,SKU00719,ST035,23,228.47,5254.81
2026-08-06,SKU00720,ST042,8,29.48,235.84
2026-08-06,SKU00721,ST049,20,27.39,547.8
2026-08-06,SKU00722,ST004,3,63.7,191.1
2026-08-06,SKU00723,ST011,24,77.9,1869.6
2026-08-06,SKU00724,ST018,12,125.67,1508.04
2026-08-06,SKU00725,ST025,23,116.23,2673.29
2026-08-06,SKU00726,ST032,6,182.63,1095.78
2026-08-06,SKU00727,ST039,11,165.86,1824.46
2026-08-06,SKU00728,ST046,16,213.27,3412.32
2026-08-06,SKU00729,ST001,25,214.67,5366.75
2026-08-06,SKU00730,ST008,4,292.31,1169.24
2026-08-06,SKU00731,ST015,13,39.25,510.25
2026-08-06,SKU00732,ST022,18,43.32,779.76
2026-08-06,SKU00733,ST029,31,79.44,2462.64
2026-08-06,SKU00734,ST036,8,83.28,666.24
2026-08-06,SKU00735,ST043,17,115.01,1955.17
2026-08-06,SKU00736,ST050,24,138.16,3315.84
2026-08-06,SKU00737,ST005,33,153.39,5061.87
2026-08-06,SKU00738,ST012,5,205.56,1027.8
2026-08-06,SKU00739,ST019,19,214.54,4076.26
2026-08-06,SKU00740,ST026,7,229.18,1604.26
2026-08-06,SKU00741,ST033,41,236.98,9716.18
2026-08-06,SKU00742,ST040,2,30.97,61.94
2026-08-06,SKU00743,ST047,20,53.68,1073.6
2026-08-06,SKU00744,ST002,12,78.87,946.44
2026-08-06,SKU00745,ST009,42,92.12,3869.04
2026-08-06,SKU00746,ST016,5,124.01,620.05
2026-08-06,SKU00747,ST023,25,158.6,3965.0
2026-08-06,SKU00748,ST030,15,173.44,2601.6
2026-08-06,SKU00749,ST037,42,186.75,7843.5
2026-08-06,SKU00750,ST044,3,219.71,659.13
2026-08-06,SKU00751,ST051,10,216.82,2168.2
2026-08-06,SKU00752,ST006,21,18.39,386.19
2026-08-06,SKU00753,ST013,21,44.98,944.58
2026-08-06,SKU00754,ST020,7,62.66,438.62
2026-08-06,SKU00755,ST027,14,92.96,1301.44
2026-08-06,SKU00756,ST034,24,123.87,2972.88
2026-08-06,SKU00757,ST041,23,146.07,3359.61
2026-08-06,SKU00758,ST048,4,167.15,668.6
2026-08-06,SKU00759,ST003,16,188.4,3014.4
2026-08-06,SKU00760,ST010,7,219.97,1539.79
2026-08-06,SKU00761,ST017,30,245.81,7374.3
2026-08-06,SKU00762,ST024,8,258.09,2064.72
2026-08-06,SKU00763,ST031,17,38.44,653.48
2026-08-06,SKU00764,ST038,12,58.08,696.96
2026-08-06,SKU00765,ST045,32,81.35,2603.2
2026-08-06,SKU00766,ST052,5,117.75,588.75
2026-08-06,SKU00767,ST007,22,128.96,2837.12
2026-08-06,SKU00768,ST014,15,151.46,2271.9
